CODIGO;LOCALIDAD;ESTRATO;CATEGORIA;ACTIVIDAD;GESTION COBRO;ESTADO JURIDICO;CONVENIO;TARIFA BASE;ACTA;ANO VINCULACION;PORCENTAJE DINERO PAGADO PERIODO DE VINCULACION
20130100;Antonio Nari?o;3;4;CENTRO DE ESTETICA Y PELUQ;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 258.800;SIN ACTA;2013;69.17
19950100;Antonio Nari?o;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 258.300;SIN ACTA;1995;98.1
20110100;Suba;3;4;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;258100;SIN ACTA;2011;69.36
20040100;Engativa;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;258000;SIN ACTA;2004;75.74
20190100;Engativa;2;4; BARBERIA ;Normal;Normal;SIN CONVENIO;197100;SIN ACTA;2019;33.58
20190100;Suba;3;4;CAFETERIA;Normal;Normal;SIN CONVENIO;197100;SIN ACTA;2019;35.97
19940100;Antonio Nari?o;4;1;PIZZERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 1.021.100;CON ACTA;1994;100.0
19980100;Suba;4;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;256500;SIN ACTA;1998;94.12
20180100;Engativa;3;4;ACADEMIA DE BAILE; Coordinacion Zona Sur Bogota          ;Normal;SIN CONVENIO;256400;SIN ACTA;2018;50.52
20180100;Suba;4;4;CENTRO DE COMUNICACIONES;Normal;Normal;SIN CONVENIO;256400;SIN ACTA;2018;45.23
20180100;Suba;2;2;BILLARES;Normal;DataCredito;SIN CONVENIO;512700;SIN ACTA;2018;40.55
20060100;Suba;3;4;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;256100;SIN ACTA;2006;78.58
20190100;Engativa;3;4;FARMACIA;Normal;Normal;SIN CONVENIO;255900;SIN ACTA;2019;36.46
19990100;Engativa;3;2;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;255800;CON ACTA;1999;100.0
20190100;Engativa;3;4;FARMACIA;Normal;Normal;SIN CONVENIO;255500;SIN ACTA;2019;36.45
20160100;Engativa;3;4;TIENDA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;254900;SIN ACTA;2016;58.25
20070100;Suba;3;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;254900;SIN ACTA;2007;76.73
20010100;Suba;3;4;VIVERES LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;254900;SIN ACTA;2001;85.91
20190100;Suba;2;3;MINIMERCADO;Normal;Normal;SIN CONVENIO;193900;SIN ACTA;2019;37.01
20190100;Antonio Nari?o;3;4;ELABORACION DE TATTOS;Normal;Normal;SIN CONVENIO;$ 253.400;SIN ACTA;2019;37.62
20010100;Antonio Nari?o;3;1;BAR PEQUEÔO; Coordinacion Zona Sur Bogota          ;Normal;SIN CONVENIO;$ 1.010.200;CON ACTA;2001;100.0
20160100;Engativa;2;2;BILLARES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;553000;CON ACTA;2016;86.65
20130100;Engativa;3;2;CIGARRERIA CONSUMO LICOR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;553000;CON ACTA;2013;92.8
19990100;Suba;3;2;SUPERMERCADO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;553000;CON ACTA;1999;100.0
20140100;Suba;3;4;TIENDA BARRIO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;250800;SIN ACTA;2014;64.16
20140100;Suba;2;4;CAFE INTERNET;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;250500;SIN ACTA;2014;63.35
20050100;Antonio Nari?o;3;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;$ 250.300;SIN ACTA;2005;69.68
20180100;Suba;3;2;ROKOLA;Normal;Normal;SIN CONVENIO;250300;SIN ACTA;2018;38.66
20150100;Antonio Nari?o;3;1;BAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 749.500;CON ACTA;2015;90.77
20080100;Suba;4;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;332700;SIN ACTA;2008;72.25
20060100;Engativa;3;4;COMIDAS RAPIDAS;Normal;Normal;SIN CONVENIO;249400;SIN ACTA;2006;56.09
20090100;Antonio Nari?o;3;4;MINI MERCADO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 249.300;SIN ACTA;2009;72.63
20090100;Antonio Nari?o;3;4;SUPERMERCADO ATLANTIS;Normal;Normal;SIN CONVENIO;$ 249.300;SIN ACTA;2009;56.36
20100100;Antonio Nari?o;3;2;VENTA DE LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 524.000;CON ACTA;2010;99.21
20190100;Antonio Nari?o;3;4; VENTA DE ZUELAS ;Normal;Normal;SIN CONVENIO;$ 249.300;SIN ACTA;2019;37.95
20160100;Suba;2;4;CENTRO ODONTOLOGICO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;59.46
19980100;Engativa;3;3;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;247400;SIN ACTA;1998;91.96
20180100;Antonio Nari?o;2;3;BAR; Coordinacion Zona Sur Bogota          ;Normal;SIN CONVENIO;$ 490.900;CON ACTA;2018;72.94
20120100;Engativa;3;3;BAR PEQ;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;491800;CON ACTA;2012;82.15
20020100;Suba;3;4;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;246600;SIN ACTA;2002;81.61
20180100;Engativa;3;4;BODEGA AL POR MAYOR;Normal;Normal;SIN CONVENIO;245400;SIN ACTA;2018;38.92
20110100;Suba;2;3;BAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;489700;CON ACTA;2011;95.4
20160100;Suba;2;4;TIENDA VTA DE LICOR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;244600;SIN ACTA;2016;59.61
20060100;Suba;3;3;ASADERO;Coordinacion Central de Llamadas;Normal;GESTION LIQUIDACIONES;358400;CON ACTA;2006;100.0
20180100;Engativa;3;4;SUPERMERCADO;Normal;Normal;SIN CONVENIO;244100;SIN ACTA;2018;38.55
20140100;Antonio Nari?o;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 244.000;SIN ACTA;2014;63.37
20180100;Engativa;2;4;TIENDA DE VIVERES;Normal;Normal;SIN CONVENIO;$ 244.000;SIN ACTA;2018;37.74
20080100;Engativa;3;4;SALSAMENTARIA;Normal;Normal;SIN CONVENIO;243800;SIN ACTA;2008;52.35
20180100;Suba;2;4;PRODUCTOS CARNICOS SALSAME;Normal;Normal;SIN CONVENIO;243800;SIN ACTA;2018;39.65
20150100;Suba;2;3;CAMPO DE TEJO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;483800;CON ACTA;2015;89.7
20180100;Antonio Nari?o;3;4;CIGARRERIA;Normal;Normal;SIN CONVENIO;$ 243.500;SIN ACTA;2018;39.73
20010100;Antonio Nari?o;3;4;SALON DE BELLEZA;Normal;Normal;SIN CONVENIO;$ 243.500;SIN ACTA;2001;69.17
20180100;Suba;5;4;VENTA DE ROPA;Normal;Normal;SIN CONVENIO;243500;SIN ACTA;2018;42.07
20180100;Suba;4;4;SPA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;243500;SIN ACTA;2018;57.53
20180100;Suba;3;4;CIGARRERIA;Normal;Normal;SIN CONVENIO;243500;SIN ACTA;2018;40.45
19980100;Antonio Nari?o;3;4;ALMACEN;Normal;Normal;SIN CONVENIO;$ 243.400;SIN ACTA;1998;76.55
20170100;Antonio Nari?o;3;3;COMIDAS RAPDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 365.300;CON ACTA;2017;80.09
20120100;Antonio Nari?o;3;3;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 365.300;CON ACTA;2012;93.9
20180100;Suba;3;3;BAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;486700;CON ACTA;2018;83.28
20200100;Antonio Nari?o;3;4;ALMACEN DE PRENDAS;Normal;Normal;SIN CONVENIO;$ 225.600;SIN ACTA;2020;35.86
20190100;Suba;2;4;CARNICERIA;Normal;Normal;SIN CONVENIO;225600;SIN ACTA;2019;37.62
20180100;Suba;3;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;242500;SIN ACTA;2018;56.71
20000100;Suba;3;4;CIGARRERIA CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;242400;SIN ACTA;2000;89.86
20070100;Engativa;3;4;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;242300;SIN ACTA;2007;75.06
20150100;Suba;2;3;BAR;Coordinacion Central de Llamadas;Normal;GESTION LIQUIDACIONES;485300;CON ACTA;2015;90.54
20030100;Suba;3;4;TIENDA DE VIVERES;Coordinacion Central de Llamadas;Normal;GESTION LIQUIDACIONES;242100;SIN ACTA;2003;86.88
20080100;Engativa;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;242000;SIN ACTA;2008;68.61
20160100;Suba;2;4;TIENDA DE LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;242000;SIN ACTA;2016;59.58
20100100;Suba;2;4;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;242000;SIN ACTA;2010;70.63
19940100;Engativa;1;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1994;95.39
20190100;Suba;2;4;ALMACEN ;Normal;Normal;SIN CONVENIO;241500;SIN ACTA;2019;37.78
20070100;Engativa;1;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;241300;SIN ACTA;2007;73.43
20120100;Engativa;3;3;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;365300;CON ACTA;2012;92.72
20180100;Engativa;2;3;BAR;Normal;Normal;SIN CONVENIO;491300;CON ACTA;2018;64.34
20170100;Engativa;3;4;CIGARRERIA Y LICORERA;Normal;Normal;SIN CONVENIO;240700;SIN ACTA;2017;40.36
20130100;Engativa;3;4;DROGUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;240700;SIN ACTA;2013;63.99
20180100;Engativa;2;3;MINI BAR;Normal;Normal;SIN CONVENIO;481300;CON ACTA;2018;64.24
20180100;Suba;2;3;BILLAR;Normal;Normal;SIN CONVENIO;480600;CON ACTA;2018;67.87
20170100;Antonio Nari?o;3;4;ACTIVIDADES VETERINARIAS;Normal;Normal;SIN CONVENIO;$ 240.300;SIN ACTA;2017;41.54
20110100;Suba;3;2;VILLA SANGRARIO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;240300;SIN ACTA;2011;64.97
20180100;Suba;2;4;PELUQUERIA;Normal;Normal;SIN CONVENIO;240100;SIN ACTA;2018;39.89
20180100;Engativa;3;4;VENTA DE ROPA Y BISUTERIA;Normal;Normal;SIN CONVENIO;240000;SIN ACTA;2018;38.51
20180100;Engativa;3;4;REPUESTOS PARA CELULARES;Normal;Normal;SIN CONVENIO;240000;SIN ACTA;2018;38.51
20000100;Engativa;3;4;FAMA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239900;SIN ACTA;2000;88.28
20140100;Engativa;3;3;ARTICULOS PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239900;SIN ACTA;2014;62.14
20180100;Suba;2;4;FAMA;Normal;Normal;SIN CONVENIO;239800;SIN ACTA;2018;39.96
20040100;Engativa;3;4;SUPERMERCADO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239700;SIN ACTA;2004;80.56
20180100;Antonio Nari?o;3;4;ALMACEN DE TELAS;Normal;Normal;SIN CONVENIO;$ 239.500;SIN ACTA;2018;39.69
20180100;Antonio Nari?o;3;4;ALMACEN DE CALZADO;Normal;Normal;SIN CONVENIO;$ 239.500;SIN ACTA;2018;39.69
20180100;Antonio Nari?o;3;4;VENTA POR MENOR DE CUERO;Normal;Normal;SIN CONVENIO;$ 239.500;SIN ACTA;2018;39.69
20180100;Antonio Nari?o;3;4;CLINICA ODONTOLOGICA;Normal;Normal;SIN CONVENIO;$ 239.500;SIN ACTA;2018;38.88
20180100;Antonio Nari?o;3;4;ALMACEN DE CALZADO;Normal;Normal;SIN CONVENIO;$ 239.500;SIN ACTA;2018;39.69
20180100;Antonio Nari?o;3;4;ALMACEN DE CALZADO;Normal;Normal;SIN CONVENIO;$ 239.500;SIN ACTA;2018;39.69
20180100;Engativa;3;4;SALA BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239500;SIN ACTA;2018;54.97
20180100;Suba;2;4;TALLER AUTOMOTRIZ;Normal;Normal;SIN CONVENIO;239500;SIN ACTA;2018;39.88
20180100;Suba;3;4;AGENCIA DE VIAJES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239500;SIN ACTA;2018;56.68
20180100;Suba;3;4;ALMACEN DE CALZADO;Normal;Normal;SIN CONVENIO;239500;SIN ACTA;2018;40.41
20180100;Suba;3;4;ALMACEN DE CALZADO;Normal;Normal;SIN CONVENIO;239500;SIN ACTA;2018;40.41
20180100;Suba;3;4;MINI MERCADO;Normal;Normal;SIN CONVENIO;239500;SIN ACTA;2018;40.41
20180100;Antonio Nari?o;3;4;VENTA DE CLAZADO;Normal;Normal;SIN CONVENIO;$ 239.400;SIN ACTA;2018;39.69
20180100;Antonio Nari?o;5;4;COMPRA Y VENTA DE AUTOS;Normal;Normal;SIN CONVENIO;$ 239.400;SIN ACTA;2018;41.3
20180100;Antonio Nari?o;5;4;VTA DE PRODCUTOS CARNICOS ; Coordinacion Zona Sur Bogota          ;Normal;SIN CONVENIO;$ 239.400;SIN ACTA;2018;48.72
20180100;Engativa;2;4;ALMACEN; Fimher Music                          ;Normal;SIN CONVENIO;239400;SIN ACTA;2018;45.11
20180100;Suba;2;4;DROGUERIA;Normal;Normal;SIN CONVENIO;239400;SIN ACTA;2018;39.6
20180100;Suba;2;4;VETERINARI;Normal;Normal;SIN CONVENIO;239400;SIN ACTA;2018;39.6
20180100;Suba;2;4;VENTA DE LUJOS MOTOCICLETA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239400;SIN ACTA;2018;55.87
20160100;Suba;3;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239400;SIN ACTA;2016;60.37
20180100;Suba;2;4;ALMACEN DE BICICLETAS;Normal;Normal;SIN CONVENIO;239400;SIN ACTA;2018;39.6
20180100;Suba;2;4;INTERNET Y ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239400;SIN ACTA;2018;55.87
20080100;Suba;2;4;LAVADERO DE CARROS Y MANTE;Normal;Normal;SIN CONVENIO;239400;SIN ACTA;2008;58.02
20180100;Suba;2;4;FERRETERIA Y ACABADOS DE C;Normal;Normal;DevoluciA n de Correo;239400;SIN ACTA;2018;29.27
20180100;Antonio Nari?o;4;4;ALMACEN DE FAJAS;Normal;Normal;SIN CONVENIO;$ 239.300;SIN ACTA;2018;40.49
20180100;Antonio Nari?o;3;4;SALA DE BELLEZA  DE MASCOT;Normal;Normal;SIN CONVENIO;$ 239.300;SIN ACTA;2018;39.88
20180100;Antonio Nari?o;3;4;VENTA DE CALZADO;Normal;Normal;SIN CONVENIO;$ 239.300;SIN ACTA;2018;39.68
20180100;Antonio Nari?o;3;4;MANTENIMIENTO Y REPARACION;Normal;Normal;SIN CONVENIO;$ 239.300;SIN ACTA;2018;39.68
20180100;Antonio Nari?o;3;4;VENTA CUEROS;Normal;Normal;SIN CONVENIO;$ 239.300;SIN ACTA;2018;39.68
20180100;Antonio Nari?o;3;4;ALMACEN DEPORTIVO;Normal;Normal;SIN CONVENIO;$ 239.300;SIN ACTA;2018;39.68
20180100;Antonio Nari?o;6;4;CARNICERIA;Normal;Normal;SIN CONVENIO;$ 239.300;SIN ACTA;2018;42.11
20180100;Antonio Nari?o;3;4;TALLER DE AUTOS;Normal;Normal;SIN CONVENIO;$ 239.300;SIN ACTA;2018;39.96
20020100;Antonio Nari?o;3;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 239.300;SIN ACTA;2002;85.42
20180100;Antonio Nari?o;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 239.300;SIN ACTA;2018;55.96
20180100;Engativa;3;4;TALLER;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239300;SIN ACTA;2018;55.05
20180100;Engativa;3;4;TIENDA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239300;SIN ACTA;2018;54.77
20180100;Engativa;3;4;PELUQUERIA;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;38.78
20160100;Engativa;2;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239300;SIN ACTA;2016;57.92
20180100;Engativa;3;4;ALMACEN DE BICICLETAS;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;38.5
20180100;Engativa;2;4;TALLER DE MOTOS;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;37.97
20180100;Engativa;3;4;LAVADO DE MOTOCICLETAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239300;SIN ACTA;2018;54.77
20190100;Engativa;2;3;BAR;Normal;Normal;SIN CONVENIO;359300;CON ACTA;2019;61.15
20180100;Engativa;2;4;TIENDA VENTA LICOR;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;37.69
20180100;Engativa;3;4;SERVICIOS VETERINARIOS;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;38.5
20180100;Engativa;3;4;FERRETERIA;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;38.5
20090100;Engativa;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239300;SIN ACTA;2009;66.74
20180100;Engativa;3;4;ALMACEN DE REMATES;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;38.5
20180100;Engativa;2;4;LAVADERO DE CARROS;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;37.69
20180100;Engativa;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239300;SIN ACTA;2018;54.77
20180100;Engativa;3;4;ALMACEN;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;38.5
20180100;Engativa;4;4;SUPERMERCADO;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;39.31
20180100;Suba;3;4;AUTOSERVICIO;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;40.41
20180100;Suba;3;4;VENTA DE ACCESORIOS;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;40.41
20180100;Suba;2;4;ALMACEN DE FAJAS;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;39.6
20180100;Suba;4;4;CENTRO DE ESTETICA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239300;SIN ACTA;2018;61.7
20180100;Suba;3;4;FRUVER SUPERMERCADO;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;40.41
20160100;Suba;2;4;SALON DE JUEGOS;Normal;Normal;DevoluciA n de Correo;239300;SIN ACTA;2016;31.09
20180100;Suba;2;4;SUPERMERCADO;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;39.6
20180100;Suba;3;4;ALMACEN DE CELULARES;Normal;Normal;SIN CONVENIO;239300;SIN ACTA;2018;40.41
20010100;Suba;3;3;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239300;SIN ACTA;2001;86.12
20180100;Antonio Nari?o;3;4;VENTA DE TONER;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 239.200;SIN ACTA;2018;55.96
20180100;Engativa;3;4;TIENDA;Normal;Normal;SIN CONVENIO;239200;SIN ACTA;2018;38.5
20180100;Engativa;3;4;MOVISTAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;239200;SIN ACTA;2018;54.77
20180100;Engativa;3;4;PAPELERIA;Normal;Normal;SIN CONVENIO;239200;SIN ACTA;2018;38.5
20180100;Engativa;2;4;TALLER DE MOTOS;Normal;Normal;SIN CONVENIO;239200;SIN ACTA;2018;37.97
20180100;Engativa;3;4;MISCELANEA;Normal;Normal;SIN CONVENIO;239200;SIN ACTA;2018;38.5
20180100;Suba;3;4;FRUVER;Normal;Normal;SIN CONVENIO;239100;SIN ACTA;2018;40.41
20180100;Suba;3;4;MONTALLANTAS;Normal;Normal;SIN CONVENIO;239100;SIN ACTA;2018;40.41
20180100;Suba;2;4;LAVADERO DE CARROS;Normal;Normal;SIN CONVENIO;239100;SIN ACTA;2018;39.6
20140100;Suba;2;3;SERVICIO TECNICO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;238900;SIN ACTA;2014;63.23
20180100;Suba;3;4;CARNICERIA;Normal;Normal;SIN CONVENIO;238900;SIN ACTA;2018;40.41
20180100;Suba;2;4;CARNICERIA;Normal;Normal;SIN CONVENIO;238900;SIN ACTA;2018;39.6
20180100;Suba;2;4;CARNICERIA;Normal;Normal;SIN CONVENIO;238900;SIN ACTA;2018;39.6
20180100;Engativa;2;4;BARBERIA;Normal;Normal;SIN CONVENIO;238800;SIN ACTA;2018;36.15
20170100;Suba;2;4;DULCERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;238800;SIN ACTA;2017;57.71
20170100;Suba;4;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;238800;SIN ACTA;2017;59.33
20130100;Engativa;3;4;CIGARRERIA / SALSAMENTARIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;238600;SIN ACTA;2013;63.97
20180100;Engativa;3;4;ALMACEN DE TECHOS;Normal;Normal;SIN CONVENIO;238600;SIN ACTA;2018;38.49
20170100;Suba;2;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;238600;SIN ACTA;2017;47.66
20170100;Suba;2;4;TIENDA DE BARIO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;238600;SIN ACTA;2017;57.71
20190100;Suba;2;3;BAR;Normal;Normal;SIN CONVENIO;533800;CON ACTA;2019;64.84
20180100;Suba;2;4;SALA DE BELLEZA;Normal;Normal;SIN CONVENIO;238600;SIN ACTA;2018;39.78
20190100;Antonio Nari?o;3;3;VTA Y CONSUMO DE LICOR ;Normal;Normal;SIN CONVENIO;$ 358.500;CON ACTA;2019;64.67
20140100;Engativa;3;4;SUPERMERCADO PEQUE;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;238500;SIN ACTA;2014;62.13
20080100;Suba;2;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;238500;SIN ACTA;2008;72.42
20080100;Suba;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;238500;SIN ACTA;2008;75.36
20160100;Antonio Nari?o;3;3;CAFETERIA Y FRUTERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 238.400;SIN ACTA;2016;57.77
20170100;Antonio Nari?o;2;4;AUTOLAVADO;Normal;Normal;SIN CONVENIO;$ 238.400;SIN ACTA;2017;40.71
20030100;Engativa;3;4;Almacen;Normal;Normal;SIN CONVENIO;238400;SIN ACTA;2003;66.11
20170100;Suba;2;4;TIENDA DE VIVERES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;238400;SIN ACTA;2017;57.7
20180100;Antonio Nari?o;3;4;ALMACEN;Normal;Normal;SIN CONVENIO;$ 238.300;SIN ACTA;2018;39.67
20180100;Antonio Nari?o;3;4;ALMACEN;Normal;Normal;SIN CONVENIO;$ 238.300;SIN ACTA;2018;39.67
20180100;Antonio Nari?o;3;3;ALMACEN;Normal;Normal;SIN CONVENIO;$ 238.300;SIN ACTA;2018;39.67
20170100;Suba;2;4;JUGOS DE AZAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;238300;SIN ACTA;2017;57.7
20170100;Suba;3;4;ACCESORIOS DE LUJO PARA CA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;238200;SIN ACTA;2017;58.51
20170100;Suba;3;4;PAPELERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;238200;SIN ACTA;2017;58.51
20100100;Suba;3;4;CAFETERIA PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;238100;SIN ACTA;2010;69.54
20180100;Suba;3;4;PELUQUERIA;Normal;Normal;SIN CONVENIO;238000;SIN ACTA;2018;40.67
20160100;Suba;3;2;CANCHA DE TEJO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;474300;CON ACTA;2016;88.57
20180100;Suba;3;4;FAJAS;Normal;Normal;SIN CONVENIO;236800;SIN ACTA;2018;40.38
20000100;Engativa;3;4;CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;235800;SIN ACTA;2000;86.02
19940100;Engativa;1;4;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;234900;SIN ACTA;1994;97.3
20190100;Suba;2;3;TIENDA CONSUMO DE LICOR ;Normal;Normal;SIN CONVENIO;358500;CON ACTA;2019;64.59
20180100;Engativa;2;4;VENTA DE FRUTAS Y VERDUAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;234400;SIN ACTA;2018;53.91
20180100;Engativa;3;3;CASINO;Normal;Normal;SIN CONVENIO;234400;SIN ACTA;2018;38.64
20010100;Engativa;3;3;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;384400;CON ACTA;2001;100.0
20180100;Suba;3;4;MANTENIMIENTO Y REPARACION;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;234400;SIN ACTA;2018;56.63
20090100;Antonio Nari?o;3;4;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 233.700;SIN ACTA;2009;72.47
20190100;Suba;2;3;TIENDA CONSUMO DE LICOR ;Normal;Normal;GESTION LIQUIDACIONES;480800;CON ACTA;2019;68.39
20040100;Suba;3;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;232900;SIN ACTA;2004;82.4
19990100;Suba;2;2;BILLARES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;700500;CON ACTA;1999;100.0
20170100;Suba;3;4;CASA COMERCIAL;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;232100;SIN ACTA;2017;58.45
20160100;Suba;2;2;RESTAURANTE;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;695900;CON ACTA;2016;85.22
20110100;Suba;3;2;BAR PEQUENO;Coordinacion Central de Llamadas;Normal;GESTION LIQUIDACIONES;695000;CON ACTA;2011;100.0
20130100;Antonio Nari?o;3;4;ALMACEN CALZADO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 231.400;SIN ACTA;2013;65.08
19940100;Suba;2;4;VIVERES LICORES PEQUENA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;231400;SIN ACTA;1994;99.99
20110100;Suba;3;3;BAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;431000;CON ACTA;2011;95.6
20150100;Suba;3;4;OFICINA;Normal;Normal;SIN CONVENIO;230800;SIN ACTA;2015;45.85
